"Date","Station","Quadrat_ID","Replicate","Dist_Alng","Dist_frm","Direction","Quad_type","Quad_area","Quadrat","Quad_N","Quad_E","Center_N","Center_E","Rand_Coord","Rand_Dist","Quad_Depth"
"2010-05-26","LCI2","20100526_LCI2_01_02",1,6,"0.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI2","20100526_LCI2_01_03",1,7,"2.25",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI2","20100526_LCI2_01_04",1,9,"4.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI2","20100526_LCI2_01_05",1,11,"1.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI2","20100526_LCI2_01_06",1,14,"0.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI2","20100526_LCI2_01_07",1,15,"2.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI2","20100526_LCI2_01_08",1,16,"1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI2","20100526_LCI2_01_09",1,18,"5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI2","20100526_LCI2_01_10",1,19,"0.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI3","20100526_LCI3_01_01",1,2,"6.25",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI3","20100526_LCI3_01_02",1,4,"3.25",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI3","20100526_LCI3_01_03",1,5,"1.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI3","20100526_LCI3_01_04",1,8,"4.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI3","20100526_LCI3_01_05",1,10,"1.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI3","20100526_LCI3_01_06",1,10,"3.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI3","20100526_LCI3_01_07",1,13,"1.25",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI3","20100526_LCI3_01_08",1,13,"3",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI3","20100526_LCI3_01_09",1,15,"2.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCI3","20100526_LCI3_01_10",1,16,"3.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN1","20100526_LCN1_01_01",1,2,"0.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN1","20100526_LCN1_01_02",1,3,"1","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN1","20100526_LCN1_01_03",1,3,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN1","20100526_LCN1_01_04",1,3,"4.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN1","20100526_LCN1_01_05",1,4,"1.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN1","20100526_LCN1_01_06",1,7,"2","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN1","20100526_LCN1_01_07",1,7,"3.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN1","20100526_LCN1_01_08",1,9,"4.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN1","20100526_LCN1_01_09",1,10,"0.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN1","20100526_LCN1_01_10",1,10,"0.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN3","20100526_LCN3_01_01",1,3,"4",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN3","20100526_LCN3_01_02",1,4,"1.25",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN3","20100526_LCN3_01_03",1,8,"2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN3","20100526_LCN3_01_04",1,11,"4.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN3","20100526_LCN3_01_05",1,12,"3.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN3","20100526_LCN3_01_06",1,15,"4.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN3","20100526_LCN3_01_07",1,17,"4",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCN3","20100526_LCN3_01_08",1,27,"0.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO1","20100526_LCO1_01_01",1,3,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO1","20100526_LCO1_01_02",1,4,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO1","20100526_LCO1_01_03",1,4,"3","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO1","20100526_LCO1_01_04",1,5,"2.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO1","20100526_LCO1_01_05",1,7,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO1","20100526_LCO1_01_06",1,9,"4.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO1","20100526_LCO1_01_07",1,11,"3.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO1","20100526_LCO1_01_08",1,14,"0.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO1","20100526_LCO1_01_09",1,18,"1","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO1","20100526_LCO1_01_10",1,19,"3","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO2","20100526_LCO2_01_01",1,2,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO2","20100526_LCO2_01_02",1,2,"4.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO2","20100526_LCO2_01_03",1,4,"2.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO2","20100526_LCO2_01_04",1,5,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO2","20100526_LCO2_01_05",1,6,"4","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO2","20100526_LCO2_01_06",1,7,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO2","20100526_LCO2_01_07",1,10,"1.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO2","20100526_LCO2_01_08",1,14,"3","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO2","20100526_LCO2_01_09",1,14,"3","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO2","20100526_LCO2_01_10",1,14,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO3","20100526_LCO3_01_01",1,2,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO3","20100526_LCO3_01_02",1,4,"4","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO3","20100526_LCO3_01_03",1,6,"2.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO3","20100526_LCO3_01_04",1,7,"3.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO3","20100526_LCO3_01_05",1,12,"3.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO3","20100526_LCO3_01_06",1,13,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO3","20100526_LCO3_01_07",1,17,"1.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO3","20100526_LCO3_01_08",1,17,"4.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO3","20100526_LCO3_01_09",1,20,"1.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-26","LCO3","20100526_LCO3_01_10",1,21,"1.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI1","20100527_CKI1_01_01",1,5,"0.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI1","20100527_CKI1_01_02",1,7,"3.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI1","20100527_CKI1_01_03",1,8,"4","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI1","20100527_CKI1_01_04",1,9,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI1","20100527_CKI1_01_05",1,11,"4.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI1","20100527_CKI1_01_06",1,14,"3.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI1","20100527_CKI1_01_07",1,16,"1","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI1","20100527_CKI1_01_08",1,18,"1","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI1","20100527_CKI1_01_09",1,19,"1","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI1","20100527_CKI1_01_10",1,19,"3.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI1","20100527_CKI1_01_11",1,20,"1","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI2","20100527_CKI2_01_01",1,2,"4.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI2","20100527_CKI2_01_02",1,3,"2","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI2","20100527_CKI2_01_03",1,5,"1.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI2","20100527_CKI2_01_04",1,10,"1.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI2","20100527_CKI2_01_05",1,11,"4",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI2","20100527_CKI2_01_06",1,13,"2.25",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI2","20100527_CKI2_01_07",1,14,"4.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI2","20100527_CKI2_01_08",1,15,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI2","20100527_CKI2_01_09",1,20,"3.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI2","20100527_CKI2_01_10",1,23,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI3","20100527_CKI3_01_01",1,2,"2","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI3","20100527_CKI3_01_02",1,4,"4","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI3","20100527_CKI3_01_03",1,5,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI3","20100527_CKI3_01_04",1,6,"4","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI3","20100527_CKI3_01_05",1,7,"2.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI3","20100527_CKI3_01_06",1,11,"4.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI3","20100527_CKI3_01_07",1,13,"2.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI3","20100527_CKI3_01_08",1,15,"1.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI3","20100527_CKI3_01_09",1,17,"1.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKI3","20100527_CKI3_01_10",1,21,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN1","20100527_CKN1_01_01",1,4,"2.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN1","20100527_CKN1_01_02",1,7,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN1","20100527_CKN1_01_03",1,7,"3.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN1","20100527_CKN1_01_04",1,8,"0.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN1","20100527_CKN1_01_05",1,8,"1","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN1","20100527_CKN1_01_06",1,9,"1","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN1","20100527_CKN1_01_07",1,10,"0.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN1","20100527_CKN1_01_08",1,12,"2","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN1","20100527_CKN1_01_09",1,13,"3.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN2","20100527_CKN2_01_01",1,2,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN2","20100527_CKN2_01_02",1,11,"4.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN2","20100527_CKN2_01_03",1,12,"4.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN2","20100527_CKN2_01_04",1,13,"2.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN2","20100527_CKN2_01_05",1,20,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN2","20100527_CKN2_01_06",1,22,"4","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN2","20100527_CKN2_01_07",1,27,"4","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN2","20100527_CKN2_01_08",1,29,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN2","20100527_CKN2_01_09",1,30,"2","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN2","20100527_CKN2_01_10",1,41,"1.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN3","20100527_CKN3_01_01",1,2,"1.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN3","20100527_CKN3_01_02",1,5,"0.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN3","20100527_CKN3_01_03",1,7,"3.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN3","20100527_CKN3_01_04",1,8,"0.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN3","20100527_CKN3_01_05",1,8,"4","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN3","20100527_CKN3_01_06",1,10,"2.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN3","20100527_CKN3_01_07",1,10,"3","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN3","20100527_CKN3_01_08",1,11,"2.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN3","20100527_CKN3_01_09",1,12,"2.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKN3","20100527_CKN3_01_10",1,16,"1","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO1","20100527_CKO1_01_01",1,1,"5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO1","20100527_CKO1_01_02",1,10,"0.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO1","20100527_CKO1_01_03",1,10,"2.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO1","20100527_CKO1_01_04",1,11,"4.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO1","20100527_CKO1_01_05",1,13,"0.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO1","20100527_CKO1_01_06",1,15,"1.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO1","20100527_CKO1_01_07",1,16,"0.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO1","20100527_CKO1_01_08",1,18,"4","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO1","20100527_CKO1_01_09",1,22,"3.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO1","20100527_CKO1_01_10",1,22,"5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO2","20100527_CKO2_01_01",1,7,"4.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO2","20100527_CKO2_01_02",1,9,"2.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO2","20100527_CKO2_01_03",1,10,"1.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO2","20100527_CKO2_01_04",1,12,"2.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO2","20100527_CKO2_01_05",1,15,"1","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO2","20100527_CKO2_01_06",1,21,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO2","20100527_CKO2_01_07",1,21,"3.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO2","20100527_CKO2_01_08",1,23,"3.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO2","20100527_CKO2_01_09",1,25,"1","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO2","20100527_CKO2_01_10",1,25,"3","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO3","20100527_CKO3_01_01",1,6,"4.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO3","20100527_CKO3_01_02",1,7,"3","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO3","20100527_CKO3_01_03",1,10,"1","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO3","20100527_CKO3_01_04",1,18,"0.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO3","20100527_CKO3_01_05",1,18,"2","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO3","20100527_CKO3_01_06",1,18,"4","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO3","20100527_CKO3_01_07",1,18,"4.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO3","20100527_CKO3_01_08",1,26,"1.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO3","20100527_CKO3_01_09",1,29,"2.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CKO3","20100527_CKO3_01_10",1,30,"4","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI2","20100527_CRI2_01_01",1,6,"0.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI2","20100527_CRI2_01_02",1,6,"4.25",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI2","20100527_CRI2_01_03",1,7,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI2","20100527_CRI2_01_04",1,9,"2.25",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI2","20100527_CRI2_01_05",1,10,"0.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI2","20100527_CRI2_01_06",1,10,"1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI2","20100527_CRI2_01_07",1,10,"2.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI2","20100527_CRI2_01_08",1,11,"1.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI2","20100527_CRI2_01_09",1,17,"4.75",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI2","20100527_CRI2_01_10",1,18,"5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI3","20100527_CRI3_01_01",1,4,"3","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI3","20100527_CRI3_01_02",1,4,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI3","20100527_CRI3_01_03",1,7,"4.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI3","20100527_CRI3_01_04",1,8,"3","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI3","20100527_CRI3_01_05",1,9,"1","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI3","20100527_CRI3_01_06",1,10,"0.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI3","20100527_CRI3_01_07",1,10,"1.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI3","20100527_CRI3_01_08",1,10,"3","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI3","20100527_CRI3_01_09",1,11,"2.25",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI3","20100527_CRI3_01_10",1,12,"2.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-27","CRI3","20100527_CRI3_01_11",1,13,"0.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRI2","20100706_CRI2_01_01",1,0,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRI2","20100706_CRI2_01_02",1,1,"4.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRI2","20100706_CRI2_01_03",1,2,"1.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRI2","20100706_CRI2_01_04",1,4,"3.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRI2","20100706_CRI2_01_05",1,5,"4.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRI2","20100706_CRI2_01_06",1,6,"5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRI2","20100706_CRI2_01_07",1,9,"4.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRI2","20100706_CRI2_01_08",1,12,"4.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRI2","20100706_CRI2_01_09",1,14,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRI2","20100706_CRI2_01_10",1,17,"3.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRO1","20100706_CRO1_01_01",1,1,"0.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRO1","20100706_CRO1_01_02",1,2,"1.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRO1","20100706_CRO1_01_03",1,4,"3.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRO1","20100706_CRO1_01_04",1,6,"5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-06","CRO1","20100706_CRO1_01_05",1,9,"0.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
