LATITUDE,LONGITUDE,SEASON,TYPE,COUNTY,LOCATION,STATION,YYYY,MM,DD,TIME,DEPTH (m),SECCHI (m),TEMP (°C),SAL (°/°°),DO (mg/L),pH,WIND (mph),WIND DIR,TN (µg/L),TP (µg/L),CHL (µg/L)(uncorrected),CHL (µg/L)(corrected),COLOR (Pt-Co units),Kd average,Kd Z >= 0.5 m average,Notes,Samplers,Monthly Estuary Averages:,Dates,TEMP (°C),SAL (°/°°),DO (mg/L),pH,TN (µg/L),TP (µg/L),CHL (µg/L)(uncorrected),Color (PCU),Kd Z >= 0.5 m average,Notes:
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,1998,7,10,.,1.8,0.9,30.30,25.30,6.11,.,,,870,87,26.30,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Summer,Estuary,Dixie,Suwannee,4,1998,7,10,.,2.0,1.3,28.90,3.00,8.12,.,,,730,64,9.30,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Summer,Estuary,Dixie,Suwannee,5,1998,7,10,.,2.0,1.2,30.30,21.70,.,.,,,500,57,9.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Summer,Estuary,Dixie,Suwannee,6,1998,7,10,.,3.0,0.9,30.40,26.00,.,.,,,620,83,11.30,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Summer,Estuary,Dixie,Suwannee,7,1998,7,10,.,4.4,2.2,30.80,25.80,6.28,.,,,330,53,8.10,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Summer,Estuary,Dixie,Suwannee,8,1998,7,10,.,4.5,2.0,30.70,30.70,.,.,,,350,52,7.70,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Summer,Estuary,Dixie,Suwannee,9,1998,7,10,.,4.4,2.1,30.70,30.80,.,.,,,330,41,6.10,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Summer,Estuary,Dixie,Suwannee,10,1998,7,10,.,4.5,2.2,30.60,31.70,.,.,,,260,33,3.80,,.,.,.,,"E.B., J.H.",,7/10/1998,30.34,24.38,6.84,#DIV/0!,499,59,10.30,#DIV/0!,#DIV/0!,
29.32723,-83.10382,Summer,River/Stream,Dixie,Suwannee,1,1998,8,24,.,6.1,2.0,27.96,0.00,6.04,.,,,1400,89,2.70,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Summer,River/Stream,Dixie,Suwannee,2,1998,8,24,.,4.3,1.8,30.53,10.70,6.05,.,,,810,79,5.90,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,1998,8,24,.,2.1,1.6,30.63,17.90,6.72,.,,,570,74,28.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Summer,Estuary,Dixie,Suwannee,4,1998,8,24,.,2.0,1.1,30.16,22.90,7.09,.,,,750,77,7.40,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Summer,Estuary,Dixie,Suwannee,5,1998,8,24,.,1.8,1.5,30.84,25.70,6.83,.,,,410,63,16.00,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Summer,Estuary,Dixie,Suwannee,6,1998,8,24,.,3.0,2.0,30.65,25.80,6.76,.,,,380,51,10.90,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Summer,Estuary,Dixie,Suwannee,7,1998,8,24,.,4.9,2.8,30.75,24.60,7.18,.,,,300,43,7.30,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Summer,Estuary,Dixie,Suwannee,8,1998,8,24,.,4.8,2.1,31.57,25.90,7.39,.,,,320,43,7.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Summer,Estuary,Dixie,Suwannee,9,1998,8,24,.,5.2,1.8,31.54,26.40,7.35,.,,,330,46,9.60,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Summer,Estuary,Dixie,Suwannee,10,1998,8,24,.,4.4,4.0,31.06,28.90,6.35,.,,,260,27,3.40,,.,.,.,,"E.B., J.H.",,8/24/1998,30.90,24.76,6.96,#DIV/0!,415,53,11.40,#DIV/0!,#DIV/0!,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,1998,9,23,.,6.5,1.3,26.50,0.00,5.48,.,,,1150,98,0.70,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,1998,9,23,.,1.7,0.9,27.40,0.60,5.71,.,,,1160,104,2.30,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,1998,9,23,.,1.4,0.6,28.80,12.00,5.78,.,,,1200,155,62.50,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,1998,9,23,.,1.9,0.6,30.50,12.10,8.65,.,,,950,100,30.70,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,1998,9,23,.,1.7,0.8,30.00,19.20,.,.,,,730,80,65.50,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,1998,9,23,.,2.9,0.8,30.30,20.70,6.31,.,,,660,73,28.60,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,1998,9,23,.,4.5,0.9,28.90,20.10,7.78,.,,,730,62,38.30,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,1998,9,23,.,4.2,1.6,29.50,23.70,7.54,.,,,380,32,21.00,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,1998,9,23,.,5.5,1.3,29.30,24.10,8.11,.,,,490,45,22.50,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,1998,9,23,.,4.1,1.3,28.60,21.50,8.18,.,,,460,42,21.50,,.,.,.,,"E.B., J.H.",,9/23/1998,29.49,19.18,7.48,#DIV/0!,700,74,36.33,#DIV/0!,#DIV/0!,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,1998,10,26,.,5.8,0.5,21.60,0.00,5.60,.,,,.,.,0.40,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,1998,10,26,.,1.6,0.6,22.20,0.10,7.08,.,,,.,.,0.30,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,1998,10,26,.,1.3,0.8,22.60,23.80,8.65,.,,,.,.,16.50,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,1998,10,26,.,1.2,0.4,20.90,1.80,5.06,.,,,.,.,3.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,1998,10,26,.,1.1,0.8,23.90,18.20,6.77,.,,,.,.,10.00,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,1998,10,26,.,2.5,0.7,23.80,19.20,6.69,.,,,.,.,5.20,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,1998,10,26,.,3.5,1.2,22.30,26.90,8.80,.,,,.,.,12.00,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,1998,10,26,.,4.0,1.0,22.80,23.30,7.56,.,,,.,.,8.00,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,1998,10,26,.,4.5,1.2,22.70,24.90,7.03,.,,,.,.,7.50,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,1998,10,26,.,3.3,0.9,22.90,21.30,7.56,.,,,.,.,7.40,,.,.,.,,"E.B., J.H.",,10/26/1998,22.74,19.93,7.27,#DIV/0!,#DIV/0!,#DIV/0!,8.80,#DIV/0!,#DIV/0!,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,1998,11,24,.,6.1,1.8,22.20,0.20,6.11,.,,,1340,63,0.30,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,1998,11,24,.,4.3,2.3,23.30,0.20,6.34,.,,,1200,68,1.60,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,1998,11,24,.,1.0,1.0,24.10,18.70,6.32,.,,,720,63,8.20,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,1998,11,24,.,1.4,1.4,22.80,0.30,6.40,.,,,970,76,0.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,1998,11,24,.,1.5,1.5,24.50,21.40,6.66,.,,,480,39,6.10,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,1998,11,24,.,2.8,2.3,24.40,22.50,6.12,.,,,290,19,4.30,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,1998,11,24,.,4.0,3.1,24.30,19.00,6.61,.,,,490,33,2.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,1998,11,24,.,4.1,3.2,24.70,22.70,5.79,.,,,390,27,3.40,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,1998,11,24,.,4.0,3.0,24.70,21.90,6.52,.,,,510,32,3.50,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,1998,11,24,.,3.8,2.8,23.80,29.10,6.82,.,,,490,33,5.00,,.,.,.,,"E.B., J.H.",,11/24/1998,24.16,19.45,6.41,#DIV/0!,543,40,4.26,#DIV/0!,#DIV/0!,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,1998,12,28,.,6.0,2.5,18.30,0.20,7.47,.,,,1360,83,0.60,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,1998,12,28,.,0.7,Bottom,18.10,0.20,8.08,.,,,1320,70,0.60,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,1998,12,28,.,1.3,Bottom,15.50,26.30,9.45,.,,,400,47,18.90,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,1998,12,28,.,1.8,Bottom,15.10,13.60,7.48,.,,,840,67,4.20,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,1998,12,28,.,1.1,Bottom,17.10,22.20,8.14,.,,,400,38,4.70,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,1998,12,28,.,2.3,Bottom,16.70,23.30,7.74,.,,,190,20,8.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,1998,12,28,.,4.4,3.3,17.00,32.20,7.46,.,,,170,11,4.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,1998,12,28,.,3.6,2.6,17.20,31.40,7.79,.,,,220,14,8.40,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,1998,12,28,.,3.5,3.2,17.00,29.50,8.24,.,,,320,23,8.50,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,1998,12,28,.,3.6,Bottom,17.40,30.50,7.96,.,,,240,16,5.90,,.,.,.,,"E.B., J.H.",,12/28/1998,16.63,26.13,8.03,#DIV/0!,348,30,8.03,#DIV/0!,#DIV/0!,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,1999,1,29,.,5.8,2.0,19.60,0.20,6.35,.,,,1050,86,0.60,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,1999,1,29,.,3.0,2.0,18.70,0.20,6.96,.,,,1050,83,0.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,1999,1,29,.,1.4,1.1,18.50,22.80,7.04,.,,,340,42,11.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,1999,1,29,.,1.8,1.2,18.60,0.60,6.50,.,,,1050,82,4.90,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,1999,1,29,.,1.5,Bottom,18.90,24.50,8.25,.,,,170,29,15.10,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,1999,1,29,.,2.7,1.5,18.50,28.60,7.14,.,,,210,26,10.40,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,1999,1,29,.,4.8,2.2,18.20,26.30,8.12,.,,,170,12,7.00,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,1999,1,29,.,4.5,1.8,18.10,27.40,8.09,.,,,170,15,10.20,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,1999,1,29,.,4.3,3.0,18.40,29.90,8.02,.,,,80,6,6.10,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,1999,1,29,.,3.0,2.2,18.10,30.90,7.85,.,,,140,8,2.70,,.,.,.,,"E.B., J.H.",,1/29/1999,18.41,23.88,7.63,#DIV/0!,291,28,8.53,#DIV/0!,#DIV/0!,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,1999,2,25,.,6.5,1.2,17.20,0.10,6.76,.,,,980,69,0.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,1999,2,25,.,3.9,1.4,17.00,0.10,7.04,.,,,1010,73,0.60,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,1999,2,25,.,1.6,Bottom,14.00,24.70,8.95,.,,,380,22,7.60,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,1999,2,25,.,1.7,1.1,13.30,3.50,7.98,.,,,970,68,3.10,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,1999,2,25,.,1.3,Bottom,16.70,12.50,8.47,.,,,660,57,5.20,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,1999,2,25,.,2.5,1.5,16.40,13.00,8.36,.,,,530,40,7.10,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,1999,2,25,.,5.2,1.8,14.10,15.50,8.55,.,,,260,16,6.50,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,1999,2,25,.,5.5,1.8,14.70,15.40,8.57,.,,,230,13,7.60,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,1999,2,25,.,5.4,1.9,15.10,22.90,8.65,.,,,250,14,6.70,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,1999,2,25,.,4.0,2.1,15.10,25.00,8.27,.,,,190,12,4.20,,.,.,.,,"E.B., J.H.",,2/25/1999,14.93,16.56,8.48,#DIV/0!,434,30,6.00,#DIV/0!,#DIV/0!,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,1999,3,24,.,5.5,2.8,21.40,0.10,6.84,.,,,980,77,0.90,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,1999,3,24,.,3.5,2.3,20.30,0.20,6.60,.,,,1070,74,1.00,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,1999,3,24,.,1.4,Bottom,20.30,18.10,8.25,.,,,440,34,14.90,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,1999,3,24,.,1.7,1.5,19.10,4.20,6.08,.,,,820,68,2.60,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,1999,3,24,.,1.1,Bottom,20.60,10.30,8.76,.,,,550,50,5.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,1999,3,24,.,2.6,Bottom,21.00,11.70,9.68,.,,,490,40,17.80,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,1999,3,24,.,3.9,1.9,20.00,20.80,9.02,.,,,320,22,14.70,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Spring,Estuary,Dixie,Suwannee,8,1999,3,24,.,4.1,2.3,19.80,22.20,9.39,.,,,340,18,10.50,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Spring,Estuary,Dixie,Suwannee,9,1999,3,24,.,4.1,2.5,20.20,20.70,9.24,.,,,410,20,9.30,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Spring,Estuary,Dixie,Suwannee,10,1999,3,24,.,3.9,2.2,20.60,20.00,9.71,.,,,370,20,14.50,,.,.,.,,"E.B., J.H.",,3/24/1999,20.20,16.00,8.77,#DIV/0!,468,34,11.26,#DIV/0!,#DIV/0!,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,1999,4,22,19:10,5.4,2.4,23.60,0.20,7.46,.,,,940,83,8.10,,.,6.62,3.76,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,1999,4,22,.,1.5,1.2,21.40,1.20,6.13,.,,,650,81,9.20,,.,2.47,1.81,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,1999,4,22,.,1.6,1.4,22.40,17.20,7.30,.,,,250,47,8.00,,.,1.68,1.56,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,1999,4,22,.,1.6,1.2,21.30,7.10,7.20,.,,,500,69,8.50,,.,4.34,2.63,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,1999,4,22,18:20,1.5,1.0,24.20,16.20,9.95,.,,,230,28,14.90,,.,2.44,2.12,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,1999,4,22,17:58,2.5,1.5,24.30,25.80,7.81,.,,,250,41,7.20,,.,2.88,2.41,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,1999,4,22,.,5.2,2.1,21.80,30.20,7.41,.,,,310,32,6.20,,.,2.16,0.99,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Spring,Estuary,Dixie,Suwannee,8,1999,4,22,16:52,5.3,2.4,23.20,28.50,7.58,.,,,220,22,3.60,,.,2.30,0.90,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Spring,Estuary,Dixie,Suwannee,9,1999,4,22,17:07,4.9,2.4,22.90,29.40,7.42,.,,,250,24,2.90,,.,1.53,0.92,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Spring,Estuary,Dixie,Suwannee,10,1999,4,22,17:30,4.5,2.5,23.00,31.00,7.11,.,,,180,14,1.70,,.,3.05,2.17,,"E.B., J.H.",,4/22/1999,22.89,23.18,7.72,#DIV/0!,274,35,6.63,#DIV/0!,1.71,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,1999,5,26,16:09,5.5,1.8,27.00,0.20,5.43,.,,,800,60,8.70,,.,1.30,1.00,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,1999,5,26,.,1.3,Bottom,26.60,0.20,5.36,.,,,690,61,8.70,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,1999,5,26,08:56,1.5,0.5,27.00,18.80,3.70,.,,,720,90,22.40,,.,2.47,3.72,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,1999,5,26,08:28,1.7,Bottom,26.30,4.60,3.94,.,,,670,67,8.70,,.,0.87,1.52,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,1999,5,26,14:46,1.3,1.2,28.60,24.10,4.08,.,,,320,41,9.60,,.,1.19,1.50,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,1999,5,26,15:02,2.5,1.3,28.30,25.40,4.61,.,,,320,39,10.50,,.,1.55,1.19,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,1999,5,26,09:50,3.8,1.2,27.30,29.80,3.19,.,,,260,36,6.90,,.,1.13,1.55,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Spring,Estuary,Dixie,Suwannee,8,1999,5,26,10:09,3.5,1.5,27.40,29.80,3.30,.,,,380,44,7.40,,.,1.14,1.27,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Spring,Estuary,Dixie,Suwannee,9,1999,5,26,14:24,3.5,1.8,28.10,31.20,4.27,.,,,290,30,3.20,,.,0.67,0.75,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Spring,Estuary,Dixie,Suwannee,10,1999,5,26,14:02,3.3,1.5,27.80,30.50,4.40,.,,,280,24,2.80,,.,0.86,0.85,,"E.B., J.H.",,5/26/1999,27.60,24.28,3.94,#DIV/0!,405,46,8.94,#DIV/0!,1.54,
29.32723,-83.10382,Summer,River/Stream,Dixie,Suwannee,1,1999,6,15,18:15,6.0,2.0,29.00,0.30,7.17,.,,,690,60,14.30,,.,1.20,1.20,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Summer,River/Stream,Dixie,Suwannee,2,1999,6,15,09:33,1.5,Bottom,27.70,0.30,5.38,.,,,770,67,6.60,,.,1.35,1.35,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,1999,6,15,10:21,1.2,1.0,29.40,19.90,4.81,.,,,530,78,12.30,,.,1.64,1.64,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Summer,Estuary,Dixie,Suwannee,4,1999,6,15,09:54,0.8,Bottom,28.10,4.80,4.72,.,,,700,80,6.70,,.,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Summer,Estuary,Dixie,Suwannee,5,1999,6,15,16:12,1.6,1.0,31.60,29.40,5.25,.,,,380,67,13.20,,.,1.74,1.74,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Summer,Estuary,Dixie,Suwannee,6,1999,6,15,16:29,2.9,1.5,31.10,29.70,6.14,.,,,260,37,7.20,,.,1.24,1.24,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Summer,Estuary,Dixie,Suwannee,7,1999,6,15,11:07,4.1,1.5,30.00,27.80,5.98,.,,,370,41,7.40,,.,0.86,0.86,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Summer,Estuary,Dixie,Suwannee,8,1999,6,15,14:08,4.8,3.3,30.30,31.40,5.57,.,,,260,29,2.90,,.,0.80,0.80,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Summer,Estuary,Dixie,Suwannee,9,1999,6,15,14:21,4.3,3.0,30.90,32.80,5.53,.,,,250,19,1.40,,.,0.53,0.53,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Summer,Estuary,Dixie,Suwannee,10,1999,6,15,14:43,4.2,3.5,30.40,34.50,5.78,.,,,230,16,2.30,,.,0.59,0.59,,"E.B., J.H.",,6/15/1999,30.23,26.29,5.47,#DIV/0!,373,46,6.68,#DIV/0!,1.06,
29.32723,-83.10382,Summer,River/Stream,Dixie,Suwannee,1,1999,7,29,18:19,7.5,2.0,30.50,0.20,6.16,.,,,1050,78,7.40,,30,3.27,3.27,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Summer,River/Stream,Dixie,Suwannee,2,1999,7,29,.,1.4,1.4,29.70,0.30,5.84,.,,,1000,88,5.90,,33,1.34,1.34,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,1999,7,29,09:54,1.3,0.5,30.20,24.80,4.46,.,,,1050,119,31.20,,45,4.43,4.43,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Summer,Estuary,Dixie,Suwannee,4,1999,7,29,09:25,1.4,1.4,29.80,6.80,4.76,.,,,440,66,6.50,,46,0.82,0.82,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Summer,Estuary,Dixie,Suwannee,5,1999,7,29,17:08,1.6,0.8,32.40,30.60,6.64,.,,,530,68,24.70,,23,1.62,1.62,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Summer,Estuary,Dixie,Suwannee,6,1999,7,29,17:25,2.5,0.8,31.80,28.10,7.60,.,,,500,51,23.40,,22,2.18,2.18,,"E.B., J.H.",,,,,,,,,,,,
