TripID,Reference,Project_1,Project_2,Project_3,WorkUp,Stratum,Gear,Rep,LocationInstrument,Longitude,Latitude,End_Longitude,End_Latitude,Station_1,Station_2,Station_3,PrimaryInvestigator,Crew1,Crew2,Crew3,Crew4,TimeZone,StartDepth,Zone,Subzone,Grid,TempInstrument,CondInstrument,pHInstrument,SalInstrument,DisO2Instrument,HydroInstrument,Secchi_on_bottom,Secchi_depth,Sediment_Depth,SAM,BottomVegCover,Seagrass_habitat_descriptor,Distance_to_edge,TotalShoreCover,Total_Over_Site,TotalShoreDamaged,Intermittent_land,Dist_to_Shore,Dist_to_ShoreType,Dist_to_MHTM,BycatchQuantity,BankDistance,Bank,ShoreDistance,Event,Procedural_exception,RecordPerson,Historic_Reference,Flag,Currelat,Winrelat,Wng_dpth,Twist,NetWidth,Panels,Enddepth,Dist_tow,Bearing,Fishing_mode,Guide,Target_species_primary,Target_species_secondary,Electro_TransectDistance,Electro_Model,Electro_PedalTime,Electro_Pulse,Electro_Amps,Electro_Voltage,Electro_current,Net_Ind,SeineSlope,work_up,starttime,date,soaktime,searchtime,endtime
CKM19960730,CKM1996073001,AM,.,.,S,A,20,1,D,-83.257,29.320333,,,.,,,,,,,,EDT,1,B,,103,08,08,08,08,08,08,YES,1,,,90,,,,,,,,,,1,,U,,,,,CKR961057,,0,0,1.2,,,,,,,,,,,,,,,,,,.,,,30000,13360,,,
CKM19960730,CKM1996073002,AM,.,.,S,D,23,1,D,-83.090667,29.288333,,,.,,,,,,,,EDT,1,B,,131,08,08,08,08,08,08,NO,0.6,,,0,,,,,,,,,,1,0,G,0,,,,CKR961058,,,0,0.1,,,,,,,,,,,,,,,,,,.,,,37200,13360,,,
CKM19960730,CKM1996073003,AM,.,.,S,D,23,1,D,-83.081333,29.275333,,,.,,,,,,,,EDT,2,B,,143,08,08,08,08,08,08,NO,0.6,,,0,,,,,,,,,,0.5,0,G,,,,,CKR961059,,,0,0.5,,,,,,,,,,,,,,,,,,.,,,44100,13360,,,
CKM19960802,CKM1996080201,AM,.,.,S,.,300,1,D,-82.990667,29.101333,,,.,,,,,,,,EDT,2.5,C,,316,08,08,08,08,08,08,NO,2,,,,,,,,,,,,,15,,.,,,,,CKR961060,,0,180,,,,,3,0.17,45,,,,,,,,,,,,.,,,34260,13363,600,,
CKM19960802,CKM1996080202,AM,.,.,S,.,300,1,D,-83.029167,29.0615,,,.,,,,,,,,EDT,3.9,C,,386,08,08,08,08,08,08,NO,2.5,,,,,,,,,,,,,0.3,,.,,,,,CKR961061,,0,0,,,,,3.9,0.18,235,,,,,,,,,,,,.,,,40200,13363,600,,
CKM19960805,CKM1996080501,AM,.,.,S,.,300,1,D,-82.998,29.117667,,,.,,,,,,,,EDT,2.8,C,,293,08,08,08,08,08,08,NO,0.8,,,,,,,,,,,,,10,,.,,,,,CKR961062,,0,0,,,,,2.7,0.18,90,,,,,,,,,,,,.,,,33300,13366,600,,
CKM19960805,CKM1996080502,AM,.,.,S,.,300,1,D,-82.960167,29.067,,,.,,,,,,,,EDT,3,C,,366,08,08,08,08,08,08,YES,3,,,,,,,,,,,,,2,,.,,,,,CKR961063,,0,90,,,,,2.7,0.24,109,,,,,,,,,,,,.,,,36000,13366,600,,
CKM19960805,CKM1996080503,AM,.,.,S,.,300,1,D,-83.008167,29.058833,,,.,,,,,,,,EDT,3.9,C,,387,08,08,08,08,08,08,NO,3,,,,,,,,,,,,,7,,.,,,,,CKR961064,,0,90,,,,,3.6,0.18,62,,,,,,,,,,,,.,,,38100,13366,600,,
CKM19960805,CKM1996080504,AM,.,.,S,.,300,1,D,-83.061,29.020333,,,.,,,,,,,,EDT,5.2,C,,426,08,08,08,08,08,08,YES,5.5,,,,,,,,,,,,,2,,.,,,,,CKR961065,,0,90,,,,,5.1,0.17,86,,,,,,,,,,,,.,,,41700,13366,600,,
CKM19960805,CKM1996080505,AM,.,.,S,.,300,1,D,-83.100833,29.025333,,,.,,,,,,,,EDT,5.6,C,,424,08,08,08,08,08,08,NO,5,,,,,,,,,,,,,15,,.,,,,,CKR961066,,0,0,,,,,5.9,0.2,154,,,,,,,,,,,,.,,,44160,13366,600,,
CKM19960805,CKM1996080506,AM,.,.,S,.,300,1,D,-83.141167,29.089,,,.,,,,,,,,EDT,6.1,C,,331,08,08,08,08,08,08,NO,4.1,,,,,,,,,,,,,0.3,,.,,,,,CKR961067,,0,0,,,,,6.6,0.22,167,,,,,,,,,,,,.,,,47700,13366,600,,
CKM19960805,CKM1996080507,AM,.,.,S,.,300,1,D,-83.113333,29.151667,,,.,,,,,,,,EDT,3.9,C,,240,08,08,08,08,08,08,NO,2,,,,,,,,,,,,,2,,.,,,,,CKR961068,,0,0,,,,,3.4,0.21,192,,,,,,,,,,,,.,,,50220,13366,600,,
CKM19960805,CKM1996080508,AM,.,.,S,.,300,1,D,-83.0905,29.147667,,,.,,,,,,,,EDT,1.9,C,,264,08,08,08,08,08,08,NO,1.5,,,,,,,,,,,,,5,,.,,,,,CKR961069,,0,90,,,,,1.6,0.18,153,,,,,,,,,,,,.,,,53100,13366,600,,
CKM19960806,CKM1996080601,AM,.,.,S,.,300,1,D,-83.242833,29.242,,,.,,,,,,,,EDT,4.8,B,,156,08,08,08,08,08,08,NO,4.1,,,,,,,,,,,,,4,,.,,,,,CKR961070,,0,0,,,,,4.9,0.21,161,,,,,,,,,,,,.,,,34920,13367,600,,
CKM19960806,CKM1996080602,AM,.,.,S,.,300,1,D,-83.2345,29.266333,,,.,,,,,,,,EDT,4.5,B,,144,08,08,08,08,08,08,NO,2.6,,,,,,,,,,,,,5,,.,,,,,CKR961071,,0,0,,,,,4.2,0.19,147,,,,,,,,,,,,.,,,36960,13367,600,,
CKM19960806,CKM1996080603,AM,.,.,S,.,300,1,D,-83.1695,29.304167,,,.,,,,,,,,EDT,2.8,B,,117,08,08,08,08,08,08,NO,1.5,,,,,,,,,,,,,0.5,,.,,,,,CKR961072,,0,180,,,,,3.6,0.17,30,,,,,,,,,,,,.,,,41820,13367,600,,
CKM19960806,CKM1996080604,AM,.,.,S,.,22,1,D,-83.183667,29.259833,,,.,,,,,,,,EDT,1,B,,147,08,08,08,08,08,08,YES,1,,,0,,,,,,,,,,0.7,99,U,99,,,,CKR961073,,0,0,1.1,,,,,,,,,,,,,,,,,,.,,,48000,13367,,,
CKM19960806,CKM1996080605,AM,.,.,S,.,300,1,D,-83.151,29.309167,,,.,,,,,,,,EDT,1.8,B,,118,08,08,08,08,08,08,YES,1.6,,,,,,,,,,,,,0.3,,.,,,,,CKR961074,,0,180,,,,,3,0.19,74,,,,,,,,,,,,.,,,54060,13367,600,,
CKM19960806,CKM1996080606,AM,.,.,S,.,300,1,D,-83.1395,29.323167,,,.,,,,,,,,EDT,2.8,B,,110,08,08,08,08,08,08,YES,1.6,,,,,,,,,,,,,0.1,,.,,,,,CKR961075,,0,180,,,,,3.1,0.11,90,,,,,,,,,,,,.,,,56220,13367,300,,
CKM19960806,CKM1996080607,AM,.,.,S,.,300,1,D,-83.119333,29.309333,,,.,,,,,,,,EDT,6.3,B,,120,08,08,08,08,08,08,NO,2,,,,,,,,,,,,,0.1,,.,,,,,CKR961076,,0,180,,,,,6.5,0.03,319,,,,,,,,,,,,.,,,58440,13367,300,,
CKM19960806,CKM1996080608,AM,.,.,S,.,300,1,D,-83.1145,29.3005,,,.,,,,,,,,EDT,3.7,B,,121,08,08,08,08,08,08,NO,1.7,,,,,,,,,,,,,4,,.,,,,,CKR961077,,0,180,,,,,6.6,0.1,158,,,,,,,,,,,,.,,,59460,13367,300,,
CKM19960807,CKM1996080701,AM,.,.,S,.,300,1,D,-83.2115,29.347333,,,.,,,,,,,,EDT,2.2,B,,97,08,08,08,45,08,08,NO,1.2,,,,,,,,,,,,,0.4,,.,,,,,CKR961078,,0,90,,,,,2.4,0.22,120,,,,,,,,,,,,.,,,36480,13368,600,,
CKM19960807,CKM1996080702,AM,.,.,S,.,22,1,D,-83.202167,29.370833,,,.,,,,,,,,EDT,0.9,B,,79,08,08,08,45,08,08,YES,0.9,,,0,,,,,,,,,,1.5,3,G,0,,,,CKR961079,,0,0,0,,,,,,,,,,,,,,,,,,.,,,39600,13368,,,
CKM19960807,CKM1996080703,AM,.,.,S,.,22,1,D,-83.185833,29.3555,,,.,,,,,,,,EDT,1,B,,89,08,08,08,45,08,08,YES,0.6,,,0,,,,,,,,,,0.5,5,S,0,,,,CKR961080,,0,180,0,,,,,,,,,,,,,,,,,,.,,,43200,13368,,,
CKM19960807,CKM1996080704,AM,.,.,S,.,22,1,D,-83.170333,29.342333,,,.,,,,,,,,EDT,1,B,,99,08,08,08,45,08,08,YES,0.4,,,0,,,,,,,,,,0.5,2,G,0,,,,CKR961081,,0,0,0,,,,,,,,,,,,,,,,,,.,,,47700,13368,,,
CKM19960807,CKM1996080705,AM,.,.,S,.,22,1,D,-83.177333,29.297333,,,.,,,,,,,,EDT,0.5,B,,126,08,08,08,45,08,08,YES,0.5,,,,,,,,,,,,,1,99,U,99,,,,CKR961082,,0,180,0.6,,,,,,,,,,,,,,,,,,.,,,51660,13368,,,
CKM19960807,CKM1996080706,AM,.,.,S,B,20,1,D,-83.172333,29.275833,,,.,,,,,,,,EDT,1,B,,136,08,08,08,45,08,08,YES,1,,,,,,,,,,,,,0.3,,U,,,,,CKR961083,,0,180,1,,,,,,,,,,,,,,,,,,.,,,53400,13368,,,
CKM19960807,CKM1996080707,AM,.,.,S,D,23,1,D,-83.115167,29.3045,,,.,,,,,,,,EDT,1,B,,121,08,08,08,45,08,08,NO,1.5,,,80,,,,,,,,,,0.5,3,G,0,,,,CKR961084,,0,0,0,,,,,,,,,,,,,,,,,,.,,,56400,13368,,,
CKM19960807,CKM1996080708,AM,.,.,S,A,20,1,D,-83.113333,29.174833,,,.,,,,,,,,EDT,0.5,C,,214,08,08,08,45,08,08,NO,0.5,,,75,,,,,,,,,,0.5,,U,,,,,CKR961085,,0,0,0.5,,,,,,,,,,,,,,,,,,.,,,60480,13368,,,
CKM19960808,CKM1996080801,AM,.,.,S,.,22,1,D,-83.024833,29.125,,,.,,,,,,,,EDT,1.1,C,,291,08,08,08,08,08,08,YES,1.2,,,0,,,,,,,,,,0.3,0,G,0,,,,CKR960145,,0,0,0,,,,,,,,,,,,,,,,,,.,,,33600,13369,,,
CKM19960808,CKM1996080802,AM,.,.,S,B,20,1,D,-83.061667,29.0975,,,.,,,,,,,,EDT,0.9,C,,336,08,08,08,08,08,08,YES,0.6,,,0,,,,,,,,,,120,0,G,0,,,,CKR960146,,0,0,0,,,,,,,,,,,,,,,,,,.,,,36900,13369,,,
CKM19960813,CKM1996081301,AM,.,.,S,.,22,1,D,-83.071,29.213667,,,.,,,,,,,,EDT,0.4,B,,189,45,45,45,45,45,45,NO,0.4,,,0,,,,,,,,,,2,1,G,0,,,,CKR960147,,0,0,0,,,,,,,,,,,,,,,,,,.,,,33300,13374,,,
CKM19960813,CKM1996081302,AM,.,.,S,.,22,1,D,-83.0845,29.262333,,,.,,,,,,,,EDT,0.6,B,,153,45,45,45,45,45,45,YES,0.6,,,0,,,,,,,,,,0,0,G,0,,,,CKR960148,,0,180,0,,,,,,,,,,,,,,,,,,.,,,37800,13374,,,
CKM19960813,CKM1996081303,AM,.,.,S,D,23,1,D,-83.079333,29.290167,,,.,,,,,,,,EDT,0.8,B,,132,45,45,45,45,45,45,YES,0.8,,,0,,,,,,,,,,0,99,S,1,,,,CKR960149,,0,0,0,,,,,,,,,,,,,,,,,,.,,,41400,13374,,,
CKM19960813,CKM1996081304,AM,.,.,S,B,20,1,D,-83.0585,29.199,,,.,,,,,,,,EDT,1,B,,199,45,45,45,45,45,45,NO,0.6,,,0,,,,,,,,,,50,,U,,,,,CKR960150,,0,0,1,,,,,,,,,,,,,,,,,,.,,,47400,13374,,,
CKM19960814,CKM1996081401,AM,.,.,S,B,20,1,D,-82.986833,29.161,,,.,,,,,,,,EDT,1,C,,247,08,08,08,08,08,08,NO,0.4,,,0,,,,,,,,,,5,,G,10,,,,CKR960151,,0,180,1,,,,,,,,,,,,,,,,,,.,,,34560,13375,,,
CKM19960814,CKM1996081402,AM,.,.,S,.,22,1,D,-82.9805,29.171833,,,.,,,,,,,,EDT,0.5,C,,222,08,08,08,08,08,08,NO,0.4,,,0,,,,,,,,,,10,99,G,0,,,,CKR960152,,0,0,0,,,,,,,,,,,,,,,,,,.,,,38400,13375,,,
CKM19960814,CKM1996081403,AM,.,.,S,.,22,1,D,-83.0045,29.170167,,,.,,,,,,,,EDT,1.3,C,,220,08,08,08,08,08,08,NO,0.4,,,0,,,,,,,,,,0.5,5,G,5,,,,CKR960153,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,47400,13375,,,
CKM19960814,CKM1996081404,AM,.,.,S,B,20,1,D,-83.016,29.162167,,,.,,,,,,,,EDT,1.1,C,,246,08,08,08,08,08,08,NO,0.5,,,0,,,,,,,,,,0.5,,U,,,,,CKR960154,,0,0,1.1,,,,,,,,,,,,,,,,,,.,,,51060,13375,,,
CKM19960814,CKM1996081405,AM,.,.,S,.,22,1,D,-83.016,29.154333,,,.,,,,,,,,EDT,0.6,C,,246,08,08,08,08,08,08,YES,0.6,,,,,,,,,,,,,20,99,G,0,,,,CKR960155,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,54000,13375,,,
CKM19960815,CKM1996081501,AM,.,.,S,A,20,1,D,-83.016,29.0885,,,.,,,,,,,,EDT,1,C,,339,08,08,08,08,08,08,YES,1,,,100,,,,,,,,,,0.5,,U,,,,,CKR960156,,0,90,1,,,,,,,,,,,,,,,,,,.,,,34800,13376,,,
CKM19960815,CKM1996081502,AM,.,.,S,B,20,1,D,-82.9605,29.168667,,,.,,,,,,,,EDT,0.6,C,,223,08,08,08,08,08,08,NO,0.4,,,100,,,,,,,,,,4,,U,,,,,CKR960157,,0,0,0.6,,,,,,,,,,,,,,,,,,.,,,41640,13376,,,
CKM19960815,CKM1996081503,AM,.,.,S,B,20,1,D,-83.0305,29.148167,,,.,,,,,,,,EDT,1.2,C,,268,08,08,08,08,08,08,NO,0.3,,,0,,,,,,,,,,3,0,G,2,,,,CKR960158,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,49920,13376,,,
CKM19960820,CKM1996082001,AM,.,.,S,A,20,1,D,-83.102333,29.122667,,,.,,,,,,,,EDT,0.7,C,,286,08,08,08,08,08,08,YES,0.7,,,12,,,,,,,,,,0.3,,U,,,,,CKR960159,,0,0,1,,,,,,,,,,,,,,,,,,.,,,36900,13381,,,
CKM19960820,CKM1996082002,AM,.,.,S,.,300,1,D,-83.310333,29.354,,,.,,,,,,,,EDT,3,B,,82,45,45,45,45,45,45,NO,2.5,,,,,,,,,,,,,3,,.,,,,,CKR961088,,0,0,,,,,3,0.2,88,,,,,,,,,,,,.,,,40680,13381,600,,
CKM19960820,CKM1996082003,AM,.,.,S,.,300,1,D,-83.295833,29.353,,,.,,,,,,,,EDT,2.5,B,,83,45,45,45,45,45,45,YES,2.5,,,,,,,,,,,,,5,,.,,,,,CKR961089,,0,0,,,,,2.1,0.17,65,,,,,,,,,,,,.,,,42600,13381,600,,
CKM19960820,CKM1996082004,AM,.,.,S,B,20,1,D,-83.078333,29.078667,,,.,,,,,,,,EDT,0.8,C,,359,08,08,08,08,08,08,YES,0.8,,,0,,,,,,,,,,0.2,,U,,,,,CKR960160,,0,0,0.8,,,,,,,,,,,,,,,,,,.,,,43200,13381,,,
CKM19960820,CKM1996082005,AM,.,.,S,A,20,1,D,-83.0535,29.081833,,,.,,,,,,,,EDT,0.7,C,,360,08,08,08,08,08,08,YES,0.7,,,100,,,,,,,,,,0.5,,U,,,,,CKR960161,,0,270,0.7,,,,,,,,,,,,,,,,,,.,,,46800,13381,,,
CKM19960909,CKM1996090901,AM,.,.,S,.,300,1,D,-83.058333,29.092667,,,.,,,,,,,,EDT,4.8,C,,336,08,08,08,08,08,08,NO,2.5,,,,,,,,,,,,,20,,.,,,,,CKR961098,,0,270,,,,,4.6,0.19,215,,,,,,,,,,,,.,,,33480,13401,600,,
CKM19960909,CKM1996090902,AM,.,.,S,.,300,1,D,-83.031667,29.028833,,,.,,,,,,,,EDT,5.6,C,,428,08,08,08,08,08,08,YES,5,,,,,,,,,,,,,10,,.,,,,,CKR961099,,0,270,,,,,6,0.23,296,,,,,,,,,,,,.,,,37080,13401,600,,
CKM19960909,CKM1996090903,AM,.,.,S,.,300,1,D,-83.163833,29.137667,,,.,,,,,,,,EDT,5.2,C,,260,08,08,08,08,08,08,YES,4.8,,,,,,,,,,,,,2,,.,,,,,CKR961100,,0,0,,,,,5.7,0.26,142,,,,,,,,,,,,.,,,41220,13401,600,,
CKM19960909,CKM1996090904,AM,.,.,S,.,300,1,D,-83.123833,29.1755,,,.,,,,,,,,EDT,3.3,C,,213,08,08,08,08,08,08,YES,3.5,,,,,,,,,,,,,3,,.,,,,,CKR961101,,0,0,,,,,2.7,0.2,140,,,,,,,,,,,,.,,,44220,13401,600,,
CKM19960909,CKM1996090905,AM,.,.,S,.,300,1,D,-83.104333,29.182667,,,.,,,,,,,,EDT,2.8,C,,214,08,08,08,08,08,08,NO,1.5,,,,,,,,,,,,,3,,.,,,,,CKR961102,,0,270,,,,,3.4,0.24,254,,,,,,,,,,,,.,,,45900,13401,600,,
CKM19960909,CKM1996090906,AM,.,.,S,.,300,1,D,-83.098667,29.138833,,,.,,,,,,,,EDT,4.8,C,,264,08,08,08,08,08,08,NO,0.5,,,,,,,,,,,,,3,,.,,,,,CKR961103,,0,0,,,,,4.6,0.16,98,,,,,,,,,,,,.,,,48840,13401,600,,
CKM19960909,CKM1996090907,AM,.,.,S,.,300,1,D,-83.066667,29.152167,,,.,,,,,,,,EDT,2.7,C,,242,08,08,08,08,08,08,NO,0.8,,,,,,,,,,,,,35,,.,,,,,CKR961104,,0,90,,,,,2.5,0.15,62,,,,,,,,,,,,.,,,50820,13401,600,,
CKM19960910,CKM1996091001,AM,.,.,S,.,300,1,D,-83.175,29.187167,,,.,,,,,,,,EDT,4.8,B,,192,08,08,08,08,08,08,NO,3.8,,,,,,,,,,,,,10,,.,,,,,CKR961105,,0,0,,,,,5.2,0.16,222,,,,,,,,,,,,.,,,34200,13402,600,,
CKM19960910,CKM1996091002,AM,.,.,S,.,300,1,D,-83.192,29.188833,,,.,,,,,,,,EDT,5.2,B,,191,08,08,08,08,08,08,NO,3.6,,,,,,,,,,,,,2,,.,,,,,CKR961106,,0,0,,,,,5.2,0.19,175,,,,,,,,,,,,.,,,36360,13402,600,,
CKM19960910,CKM1996091003,AM,.,.,S,.,300,1,D,-83.195167,29.215667,,,.,,,,,,,,EDT,4.6,B,,182,08,08,08,08,08,08,YES,4.4,,,,,,,,,,,,,3,,.,,,,,CKR961107,,0,0,,,,,4.6,0.2,191,,,,,,,,,,,,.,,,40380,13402,600,,
CKM19960910,CKM1996091004,AM,.,.,S,.,300,1,D,-83.227333,29.218667,,,.,,,,,,,,EDT,5.1,B,,169,08,08,08,08,08,08,NO,4.4,,,,,,,,,,,,,1,,.,,,,,CKR961108,,0,0,,,,,5.4,0.18,149,,,,,,,,,,,,.,,,42540,13402,600,,
CKM19960910,CKM1996091005,AM,.,.,S,.,300,1,D,-83.151833,29.220167,,,.,,,,,,,,EDT,3.1,B,,173,08,08,08,08,08,08,NO,2.7,,,,,,,,,,,,,8,,.,,,,,CKR961109,,0,0,,,,,3.4,0.25,152,,,,,,,,,,,,.,,,45300,13402,600,,
CKM19960910,CKM1996091006,AM,.,.,S,.,300,1,D,-83.121,29.222833,,,.,,,,,,,,EDT,3.1,B,,175,08,08,08,08,08,08,NO,1.5,,,,,,,,,,,,,20,,.,,,,,CKR961110,,0,0,,,,,3.1,0.17,144,,,,,,,,,,,,.,,,47460,13402,600,,
CKM19960910,CKM1996091007,AM,.,.,S,.,300,1,D,-83.111333,29.222333,,,.,,,,,,,,EDT,2.8,B,,176,08,08,08,08,08,08,NO,0.8,,,,,,,,,,,,,12,,.,,,,,CKR961111,,0,0,,,,,2.8,0.24,122,,,,,,,,,,,,.,,,50760,13402,600,,
CKM19960912,CKM1996091201,AM,.,.,S,.,300,1,D,-82.961667,29.129333,,,.,,,,,,,,EDT,2.4,C,,295,TH,.,.,RF,.,.,NO,2,,,,,,,,,,,,,25,,.,,,,,CKR961114,,0,180,,,,,2.4,0.22,161,,,,,,,,,,,,.,,,46080,13404,600,,
CKM19960912,CKM1996091202,AM,.,.,S,.,300,1,D,-82.962667,29.150833,,,.,,,,,,,,EDT,2.6,C,,249,08,08,08,.,08,08,NO,1.5,,,,,,,,,,,,,41,,.,,,,,CKR961115,,0,180,,,,,2.6,0.13,188,,,,,,,,,,,,.,,,49380,13404,600,,
CKM19960912,CKM1996091203,AM,.,.,S,.,300,1,D,-82.998667,29.136167,,,.,,,,,,,,EDT,2.7,C,,270,08,08,08,08,08,08,NO,2.5,,,,,,,,,,,,,12,,.,,,,,CKR961116,,0,180,,,,,3,0.23,170,,,,,,,,,,,,.,,,53040,13404,600,,
CKM19960917,CKM1996091701,AM,.,.,S,.,22,1,D,-83.016167,29.141667,,,.,,,,,,,,EDT,0.6,C,,269,08,08,08,08,08,08,NO,0.5,,,0,,,,,,,,,,2,5,G,0,,,,CKR960166,,0,180,0,,,,,,,,,,,,,,,,,,.,,,32760,13409,,,
CKM19960917,CKM1996091702,AM,.,.,S,B,20,1,D,-82.988833,29.161667,,,.,,,,,,,,EDT,1,C,,247,08,08,08,08,08,08,NO,0.3,,,0,,,,,,,,,,0.5,,E,,,,,CKR960167,,0,0,1,,,,,,,,,,,,,,,,,,.,,,39180,13409,,,
CKM19960917,CKM1996091703,AM,.,.,S,A,20,1,D,-82.956833,29.17,,,.,,,,,,,,EDT,0.4,C,,223,08,08,08,08,08,08,YES,0.5,,,12,,,,,,,,,,0.3,15,G,14,,,,CKR960168,,0,0,0.4,,,,,,,,,,,,,,,,,,.,,,43500,13409,,,
CKM19960917,CKM1996091704,AM,.,.,S,.,22,1,D,-82.965833,29.182333,,,.,,,,,,,,EDT,0.4,C,,223,08,08,08,08,08,08,NO,0.2,,,0,,,,,,,,,,25,1,G,0,,,,CKR960169,,0,90,0,,,,,,,,,,,,,,,,,,.,,,53400,13409,,,
CKM19960918,CKM1996091801,AM,.,.,S,A,20,1,D,-83.059833,29.102167,,,.,,,,,,,,EDT,0.7,C,,312,08,08,08,08,08,08,YES,0.7,,,97,,,,,,,,,,0.3,50,G,40,,,,CKR961117,,0,270,0.7,,,,,,,,,,,,,,,,,,.,,,37860,13410,,,
CKM19960918,CKM1996091802,AM,.,.,S,A,20,1,D,-83.036833,29.099667,,,.,,,,,,,,EDT,0.6,C,,337,08,08,08,08,08,08,YES,0.6,,,90,,,,,,,,,,0.3,99,G,99,,,,CKR961118,,0,270,0.6,,,,,,,,,,,,,,,,,,.,,,40560,13410,,,
CKM19960918,CKM1996091803,AM,.,.,S,B,20,1,D,-83.107333,29.132333,,,.,,,,,,,,EDT,0.8,C,,286,08,08,08,08,08,08,YES,0.8,,,0,,,,,,,,,,0.1,99,U,99,,,,CKR961119,,0,0,0.8,,,,,,,,,,,,,,,,,,.,,,45000,13410,,,
CKM19960918,CKM1996091804,AM,.,.,S,.,22,1,D,-83.071,29.1025,,,.,,,,,,,,EDT,0.6,C,,311,08,08,08,08,08,08,YES,0.6,,,75,,,,,,,,,,1,4,G,0,,,,CKR961120,,0,90,0,,,,,,,,,,,,,,,,,,.,,,52200,13410,,,
CKM19960919,CKM1996091901,AM,.,.,S,.,300,1,D,-83.213,29.282667,,,.,,,,,,,,EDT,3.6,B,,135,TH,.,.,RF,.,.,NO,1.6,,,,,,,,,,,,,15,,.,,,,,CKR961121,,0,0,,,,,3.4,0.18,108,,,,,,,,,,,,.,,,34860,13411,600,,
CKM19960919,CKM1996091902,AM,.,.,S,.,300,1,D,-83.196167,29.2905,,,.,,,,,,,,EDT,2.7,B,,125,TH,.,.,RF,.,.,NO,1.6,,,,,,,,,,,,,5,,.,,,,,CKR961122,,0,0,,,,,2.3,0.21,88,,,,,,,,,,,,.,,,36960,13411,600,,
CKM19960919,CKM1996091903,AM,.,.,S,.,300,1,D,-83.284333,29.322833,,,.,,,,,,,,EDT,3.9,B,,102,TH,.,.,RF,.,.,NO,1.5,,,,,,,,,,,,,3,,.,,,,,CKR961123,,0,0,,,,,3.9,0.19,120,,,,,,,,,,,,.,,,39780,13411,600,,
CKM19960919,CKM1996091904,AM,.,.,S,A,20,1,D,-83.282667,29.3495,,,.,,,,,,,,EDT,1.4,B,,93,TH,.,.,RF,.,.,YES,1.4,,,50,,,,,,,,,,0.5,99,U,99,,,,CKR961124,,0,0,1.3,,,,,,,,,,,,,,,,,,.,,,42300,13411,,,
CKM19960919,CKM1996091905,AM,.,.,S,B,20,1,D,-83.174667,29.244833,,,.,,,,,,,,EDT,1.5,B,,160,08,08,08,08,08,08,NO,0.7,,,0,,,,,,,,,,0.5,99,U,99,,,,CKR961125,,0,0,1.7,,,,,,,,,,,,,,,,,,.,,,46200,13411,,,
CKM19960919,CKM1996091906,AM,.,.,S,B,20,1,D,-83.159833,29.285,,,.,,,,,,,,EDT,0.3,B,,127,08,08,08,08,08,08,YES,0.3,,,0,,,,,,,,,,0.5,80,G,75,,,,CKR961126,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,50400,13411,,,
CKM19960920,CKM1996092001,AM,.,.,S,B,20,1,D,-82.981333,29.137167,,,.,,,,,,,,EDT,1.2,C,,271,08,08,08,08,08,08,NO,0.6,,,0,,,,,,,,,,1,,U,,,,,CKR961127,,0,0,1.2,,,,,,,,,,,,,,,,,,.,,,49200,13412,,,
CKM19960920,CKM1996092002,AM,.,.,S,B,20,1,D,-83.048833,29.126,,,.,,,,,,,,EDT,1.3,C,,290,TH,.,.,RF,.,.,NO,0.6,,,0,,,,,,,,,,0.5,,U,,,,,CKR961128,,0,0,1.3,,,,,,,,,,,,,,,,,,.,,,51780,13412,,,
CKM19960925,CKM1996092501,AM,.,.,S,D,23,1,D,-83.152833,29.308667,,,.,,,,,,,,EDT,1,B,,118,08,08,08,08,08,08,NO,1.2,,,0,,,,,,,,,,0.8,1,S,0,,,,CKR961133,,180,0,0,,,,,,,,,,,,,,,,,,.,,,36000,13417,,,
CKM19960925,CKM1996092502,AM,.,.,S,.,22,1,D,-83.006,29.171667,,,.,,,,,,,,EDT,0.4,C,,220,TH,.,.,RF,.,.,YES,0.3,,,0,,,,,,,,,,4,99,E,1,,,,CKR960170,,0,180,0.2,,,,,,,,,,,,,,,,,,.,,,37200,13417,,,
CKM19960925,CKM1996092503,AM,.,.,S,.,22,1,D,-83.175833,29.345167,,,.,,,,,,,,EDT,1,B,,99,08,08,08,08,08,08,YES,0.7,,,0,,,,,,,,,,0.8,0,G,0,,,,CKR961134,,0,180,0.3,,,,,,,,,,,,,,,,,,.,,,39000,13417,,,
CKM19960925,CKM1996092504,AM,.,.,S,B,20,1,D,-83.0055,29.173333,,,.,,,,,,,,EDT,1,C,,220,TH,.,.,RF,.,.,NO,0.4,,,0,,,,,,,,,,10,,U,,,,,CKR960171,,0,90,1,,,,,,,,,,,,,,,,,,.,,,40800,13417,,,
CKM19960925,CKM1996092505,AM,.,.,S,D,23,1,D,-83.1535,29.3385,,,.,,,,,,,,EDT,0.7,B,,100,08,08,08,08,08,08,NO,0.5,,,0,,,,,,,,,,4.5,0,S,0,,,,CKR961135,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,42600,13417,,,
